customer_id,age,monthly_income,loan_amount,loan_term_months,interest_rate,credit_score,existing_debt,months_on_book,employment_years,debt_to_income,loan_to_income,instalment_estimate,instalment_to_income,default_probability_true,default_flag,risk_grade,PD,LGD,EAD,ECL
45,24,11479.915599448506,214996.69267415308,24,0.18380023063752973,706.4657404764914,0.0,61,10,0.0,1.5606727158377474,8958.195528089711,0.7803363579188737,0.16380850763482233,0,B - Moderate Low Risk,0.2627072953745825,0.35,214996.69267415308,19768.419876417473
46,45,23585.421793811965,65253.99257133423,48,0.15230749532113,456.986932165765,14815.879219501756,21,28,0.05234829431581671,0.2305590615175922,1359.4581785694631,0.05763976537939805,0.029658043332342898,0,E - Very High Risk,0.028955119272803326,0.65,65253.99257133423,1228.1341396542432
47,34,19933.718517230845,117424.24871395492,36,0.20868973842736177,632.1686825926349,10500.590257535121,12,17,0.04389794043552527,0.49089456395392134,3261.7846864987478,0.1636315213179738,0.03568336123009174,0,C - Moderate Risk,0.038942456024757405,0.45,117424.24871395492,2057.7548888025144
48,29,29688.63227472291,121498.41907481117,72,0.18863636296057826,655.9077392706924,51042.17802803282,65,9,0.14327082488373408,0.3410351868871589,1687.4780427057108,0.05683919781452648,0.030191043366554624,0,C - Moderate Risk,0.02133175461390953,0.45,121498.41907481117,1166.2985077568176
49,46,26577.437950445008,134258.11656187967,48,0.11309074543346131,528.3299600385031,23260.21425089244,12,27,0.07293220630177089,0.4209651961568894,2797.04409503916,0.10524129903922234,0.02426976325772012,0,E - Very High Risk,0.0280818784335174,0.65,134258.11656187967,2450.643070202414
50,22,18817.804852044963,137041.5812790023,72,0.1917906779548545,684.065093426575,65875.92377629646,52,15,0.2917269234033321,0.6068790628365534,1903.3552955416988,0.10114651047275888,0.038421651727013166,0,B - Moderate Low Risk,0.036486393066967035,0.35,137041.5812790023,1750.0535503725362
51,40,26305.58767597086,93140.32478349985,48,0.24860444466808385,538.0440595349239,23115.06409365817,14,18,0.07322609039819099,0.2950587467410329,1940.42343298958,0.07376468668525821,0.04227428964443854,0,E - Very High Risk,0.029591862484947443,0.65,93140.32478349985,1791.5271938178353
52,48,21654.137715560617,121598.019277135,36,0.17388834643933554,749.8789696573173,48532.632070986445,18,7,0.18677197213026173,0.46795528901679195,3377.7227576981945,0.15598509633893065,0.03356742459100747,0,A - Low Risk,0.037541455412233526,0.25,121598.019277135,1141.241654727119
53,67,41532.811024112234,189761.2602261285,24,0.17966466207880546,594.1709199339595,24724.8432687311,24,5,0.04960905739155017,0.38074567943394794,7906.719176088688,0.19037283971697397,0.045320354844125936,0,D - High Risk,0.03538420660903164,0.55,189761.2602261285,3693.003401027352
54,27,28089.938391703658,136246.1085061777,48,0.1662781032542379,607.2425763431705,56436.314179383146,26,26,0.16742742956689066,0.40419605828926125,2838.460593878702,0.10104901457231531,0.026247696090173547,0,C - Moderate Risk,0.027783968394129447,0.45,136246.1085061777,1703.4559076514477
55,64,12515.144103736571,134729.9602993441,24,0.18288316160369408,537.3100080829398,38615.77872616663,61,2,0.2571270081942654,0.8971128577145094,5613.748345806004,0.4485564288572547,0.20066918111678778,0,E - Very High Risk,0.2491233775402012,0.65,134729.9602993441,21816.848797659382
56,28,39564.12080175665,91418.09297805207,24,0.24160522679441607,591.9929061206993,35971.074639359365,68,1,0.07576535235800952,0.19255260221780093,3809.087207418836,0.09627630110890047,0.0500844118797336,0,D - High Risk,0.04182859666579887,0.55,91418.09297805207,2103.1397965244923
57,67,19934.807968342,173565.63413352062,12,0.22222115920505606,563.4463207477779,31246.4833986698,64,16,0.1306194481878615,0.7255551629807359,14463.802844460051,0.7255551629807359,0.24195590949311516,1,D - High Risk,0.16135990187839314,0.55,173565.63413352062,15403.593531285283
58,55,17202.104073758645,111323.12733560325,72,0.1569674347981625,644.1554811008087,22837.552984986425,40,23,0.11063352525105978,0.5392902657831634,1546.1545463278228,0.08988171096386056,0.023000065611092243,0,C - Moderate Risk,0.021123608003768668,0.45,111323.12733560325,1058.1957466159083
59,34,42149.493220348166,37994.52992077102,36,0.17708920481949586,640.6966331158411,52218.32926758995,29,2,0.10324032643090186,0.07511859775344565,1055.403608910306,0.025039532584481883,0.027953240996053036,0,C - Moderate Risk,0.021838345590905073,0.45,37994.52992077102,373.38195373820133
60,37,27766.693262364508,136808.04599538524,12,0.17968883318299705,612.9434558623367,31389.081502905967,18,2,0.09420483624725584,0.41058798006272207,11400.670499615437,0.410587980062722,0.10090655515742647,0,C - Moderate Risk,0.08794929573688307,0.45,136808.04599538524,5414.477083394958
61,56,30606.12805764388,148277.3330233195,60,0.1964665186774538,633.592115374178,92882.1912800501,68,20,0.25289649811609316,0.4037245219433739,2471.2888837219916,0.08074490438867478,0.033011194005907275,0,C - Moderate Risk,0.027541401556999183,0.45,148277.3330233195,1837.694506768262
62,60,30864.480926977205,108047.8198060543,72,0.19720342398701726,532.4891174966594,76813.18899460623,59,27,0.2073937059893643,0.2917264348342854,1500.6641639729764,0.04862107247238089,0.0330462079502395,0,E - Very High Risk,0.020586053598404385,0.65,108047.8198060543,1445.7808363168124
63,24,23352.082270097573,30713.88748555364,12,0.17616582844537176,537.3551857351275,39637.28607416739,56,14,0.14144807878982693,0.10960438534740749,2559.490623796137,0.10960438534740749,0.04663885877887845,0,E - Very High Risk,0.06619024337682013,0.65,30713.88748555364,1321.4237970160925
64,22,20420.75783850944,75351.86203681747,48,0.1302057777891531,716.4405897903769,36761.59068174203,66,4,0.1500172478598267,0.30749700310141864,1569.8304591003641,0.07687425077535467,0.02622328932099084,0,B - Moderate Low Risk,0.03384141100525689,0.35,75351.86203681747,892.5046666197737
65,26,21725.94036049808,115395.09301765794,48,0.17541378431743535,560.3413502828392,41107.86371923275,12,24,0.15767581301864197,0.4426164111614562,2404.064437867874,0.11065410279036407,0.03539066050798804,0,D - High Risk,0.03890424793852159,0.55,115395.09301765794,2469.1476203062493
66,62,37870.93023395227,104383.02559397517,48,0.1655017469258869,643.7792912995267,74998.06927802095,22,20,0.1650299865330111,0.22969030368221824,2174.6463665411493,0.05742257592055456,0.021718837515826924,0,C - Moderate Risk,0.016415290263634995,0.45,104383.02559397517,771.0649486746944
67,24,26630.300425654466,137666.85507290036,60,0.14410212809857526,435.7538846752866,87073.0594523015,62,13,0.27247489407598247,0.43079641383579154,2294.4475845483394,0.08615928276715831,0.0685045656485124,0,E - Very High Risk,0.0823532759324352,0.65,137666.85507290036,7369.255726669935
68,49,35503.32031772909,143667.0599342937,24,0.21153551219290528,654.0575291586151,5657.425001964781,26,22,0.013279098385106214,0.3372150798117312,5986.127497262238,0.16860753990586563,0.02525556908904948,0,C - Moderate Risk,0.019615353003039616,0.45,143667.0599342937,1268.1360429840092
69,38,24388.438982172014,102567.11088219075,48,0.18076859397816744,712.9884295021214,71738.47127588275,14,22,0.245124583169385,0.35046356375783716,2136.8148100456406,0.08761589093945929,0.024037594752988757,0,B - Moderate Low Risk,0.022631098038462593,0.35,102567.11088219075,812.4222196638528
70,46,18956.931381250044,64040.71512153388,72,0.13869010139398974,629.6723763040086,39218.48542053928,9,6,0.17240169585731568,0.28151846692900323,889.4543766879706,0.0469197444881672,0.033278106865243864,0,C - Moderate Risk,0.025265895608245156,0.45,64040.71512153388,728.120710322119
71,64,13462.268209055566,178128.4028797475,72,0.2591991946149545,633.6035422069912,28541.829211809687,7,4,0.1766779364899957,1.1026398629710308,2474.005595552049,0.1837733104951718,0.07952831301585796,0,C - Moderate Risk,0.07627744543557384,0.45,178128.4028797475,6114.230789033634
72,54,30184.02548123232,142423.14963312962,12,0.19665989682187365,745.4564243849851,67367.90680393967,47,13,0.18599216453591588,0.3932078512900939,11868.595802760801,0.39320785129009383,0.058809032648187945,0,A - Low Risk,0.04826351913422933,0.25,142423.14963312962,1718.4606018689394
73,30,38552.78462729579,146855.98100136418,24,0.21167764317797635,642.7166102738952,46631.30664972606,58,18,0.1007953707722377,0.3174348762375964,6118.999208390174,0.1587174381187982,0.03200066612604394,0,C - Moderate Risk,0.029822359690563655,0.45,146855.98100136418,1970.8163496599693
74,56,17912.215934027994,135365.81341667185,12,0.22192274515004165,565.2547982262157,72361.50844569894,20,10,0.3366487834904202,0.6297648762685852,11280.48445138932,0.6297648762685852,0.2891126704973541,0,D - High Risk,0.2037841901855993,0.55,135365.81341667185,15171.976966262273
75,34,29106.980549104162,163896.75024224806,12,0.16255489570719758,584.886784858362,64037.32384502553,56,6,0.18333896381829853,0.46923666634352074,13658.062520187339,0.4692366663435208,0.12749432300114213,0,D - High Risk,0.12515277228257293,0.55,163896.75024224806,11281.672963506991
76,51,13995.074274553994,104756.16366949401,48,0.20174627416730562,571.3736238227877,51640.98296354933,43,7,0.3074949916333751,0.6237680582848761,2182.420076447792,0.15594201457121906,0.08632629318979991,0,D - High Risk,0.09532764479766874,0.55,104756.16366949401,5492.387098358587
77,68,20554.42658350487,153133.06899015437,12,0.10280638265083336,697.9853871402568,77453.4901968543,60,3,0.3140178827262586,0.6208438377334137,12761.089082512864,0.6208438377334138,0.15514586840394776,0,B - Moderate Low Risk,0.15034240565601564,0.35,153133.06899015437,8057.837892113946
78,35,27143.49428299638,146740.0461118996,60,0.2184944159955527,723.1157089687214,41959.72157960305,52,5,0.12882068272091773,0.45050711041473707,2445.6674351983265,0.0901014220829474,0.03210409402803896,0,A - Low Risk,0.02509266703756757,0.25,146740.0461118996,920.5247795408021
79,28,11173.647314636783,145416.74271764728,72,0.17727717330926185,705.3832680819088,23062.189824367957,66,27,0.17199837241266422,1.084521602651926,2019.6769821895457,0.18075360044198768,0.02762816273370691,0,B - Moderate Low Risk,0.0434132474814769,0.35,145416.74271764728,2209.5545638430162
80,34,24855.81397816494,72214.94843918362,72,0.20106901906533534,561.7247057326521,83358.52731151349,20,4,0.27947360519870507,0.2421128664391565,1002.9853949886614,0.04035214440652609,0.06082319766788697,0,D - High Risk,0.03917264799436636,0.55,72214.94843918362,1555.867915326701
81,43,18306.396212662836,125564.93618329437,72,0.17719227474807892,625.7765179923629,40260.65733188879,13,9,0.18327226935778065,0.5715895450084956,1743.9574469901995,0.0952649241680826,0.04205503689938942,0,C - Moderate Risk,0.036259307585423346,0.45,125564.93618329437,2048.803939356356
82,60,29838.07380590619,135482.18658520642,24,0.25270810295697244,676.0701894755846,48469.496999737225,25,17,0.13536814662542299,0.3783817376709845,5645.091107716934,0.18919086883549222,0.041716912012408666,0,B - Moderate Low Risk,0.03277480986468881,0.35,135482.18658520642,1554.1410168838515
83,41,23676.794862771763,191159.47339244222,48,0.22896680169129324,526.5966473279633,33750.10566922651,36,27,0.11878756487395713,0.6728088074574796,3982.489029009213,0.16820220186436993,0.04798489642138129,0,E - Very High Risk,0.049500686625083175,0.65,191159.47339244222,6150.641372079885
84,36,32515.512155740664,123993.98173558226,48,0.07556380565058875,692.7214944323289,47014.41916246988,3,16,0.12049228210749408,0.31778161026057355,2583.2079528246304,0.07944540256514339,0.015292928245449495,0,B - Moderate Low Risk,0.0175057321625435,0.35,123993.98173558226,759.7119019106447
85,65,22763.21370604148,163278.70966720814,12,0.20211069598335968,688.1108880252876,51395.75263149147,47,27,0.1881535463870331,0.597743328980071,13606.559138934012,0.597743328980071,0.09742226765107515,0,B - Moderate Low Risk,0.06759991504659982,0.35,163278.70966720814,3863.169415847597
86,38,14100.963841363926,60541.25759847027,12,0.16871989002677815,668.009313866241,22758.91265325842,12,13,0.1344997459588375,0.3577843937925119,5045.104799872523,0.3577843937925119,0.0647749664110582,0,B - Moderate Low Risk,0.06987351867466418,0.35,60541.25759847027,1480.5807426880285
87,67,13104.319351709877,91339.24834128299,36,0.2036908746633906,685.7191086929852,23195.406119426734,60,12,0.1475048385248649,0.5808469577206291,2537.2013428134164,0.19361565257354305,0.04540878094010637,0,B - Moderate Low Risk,0.053973974517761265,0.35,91339.24834128299,1725.4797918553566
88,44,9727.923971536246,137563.92801780096,36,0.20313552281301572,613.3985598289568,27338.45848969993,28,5,0.23419229846035525,1.1784282753126538,3821.2202227166936,0.39280942510421796,0.1371968737672307,1,C - Moderate Risk,0.2047290510736181,0.45,137563.92801780096,12673.499600269755
89,46,30063.662660879912,137215.57448916853,48,0.15028059569123822,553.1476478402261,42451.402035578816,14,15,0.11767085322246942,0.380347242996108,2858.657801857678,0.095086810749027,0.03460710967702149,0,D - High Risk,0.033668965651098184,0.55,137215.57448916853,2540.948555349336
90,45,45461.84735415195,91331.13581350303,48,0.1753681880770085,713.6271842302069,53663.67097368288,31,9,0.09836759483844033,0.16741352205001175,1902.7319961146466,0.04185338051250294,0.018524198523460485,0,B - Moderate Low Risk,0.011526162712385636,0.35,91331.13581350303,368.4441362326994
91,65,28481.905097481053,158230.09323640828,12,0.13922426724305556,623.6615608852557,70923.16050147337,69,21,0.20750941184919142,0.46295502558219614,13185.841103034023,0.46295502558219614,0.07684521243341723,0,C - Moderate Risk,0.0756110696467284,0.45,158230.09323640828,5383.775969957877
92,61,38376.375056034725,113299.19946680186,60,0.23944203223317356,578.2468888382919,94003.32073663156,66,6,0.20412584695526423,0.24602636235915462,1888.3199911133643,0.04920527247183092,0.05079698701810548,0,D - High Risk,0.03019759590717153,0.55,113299.19946680186,1881.7498931574787
93,49,34068.58632631216,112367.77574629827,60,0.19309141384655115,630.2812082512438,48590.347944940295,60,20,0.11885423196885181,0.27485676166608203,1872.7962624383044,0.05497135233321641,0.023571543162251296,0,C - Moderate Risk,0.01591960060599373,0.45,112367.77574629827,804.9825498892219
94,35,20853.311921007313,116863.15331552154,72,0.19729857863379766,629.7105808533007,35976.906658370324,20,0,0.14376975543361903,0.4670047686677664,1623.099351604466,0.0778341281112944,0.047971834660150287,0,C - Moderate Risk,0.0363804596236239,0.45,116863.15331552154,1913.1908538081154
95,65,35122.527847925005,173545.03082130747,12,0.1921576586951893,582.9479775273488,0.0,11,10,0.0,0.41176096334506923,14462.085901775623,0.4117609633450693,0.07845955129780574,0,D - High Risk,0.048750810893926945,0.55,173545.03082130747,4653.253538532656
96,21,21171.40246789988,163558.132285736,36,0.13760754628956356,663.5290922390673,50179.133168094864,4,5,0.19751145145035684,0.643785614949707,4543.281452381556,0.21459520498323567,0.05041240983805616,0,B - Moderate Low Risk,0.07497642667102021,0.35,163558.132285736,4292.051509119678
97,45,21330.33704369313,195325.5185514569,36,0.20531272662947694,773.2900366618733,41594.09153779562,52,3,0.1624997433334588,0.7630974847051232,5425.70884865158,0.25436582823504106,0.04843126904138044,0,A - Low Risk,0.05942397239277709,0.25,195325.5185514569,2901.754555501661
98,27,23331.261392509517,142019.07751363027,60,0.2514063894537356,520.5436660096409,37858.90402537848,47,10,0.1352223789235168,0.5072560341694791,2366.9846252271714,0.10145120683389583,0.06717749433978237,1,E - Very High Risk,0.05550297855600172,0.65,142019.07751363027,5123.613178958409
99,29,23710.415821382958,197236.35948748275,48,0.11775601692264198,522.4511640913637,31857.47643391815,67,22,0.11196723510990986,0.6932127810175569,4109.09082265589,0.17330319525438923,0.03788182893043158,0,E - Very High Risk,0.06305286768800898,0.65,197236.35948748275,8083.606750718737
100,44,30290.955705489177,129524.33301016856,12,0.18321176913054502,718.8107776793352,32483.57806541737,11,1,0.08936544839006971,0.3563339011967214,10793.694417514047,0.3563339011967215,0.062265190231760956,0,B - Moderate Low Risk,0.05066842868675976,0.35,129524.33301016856,2296.978050614047
101,21,19632.906112873556,114942.82514682048,72,0.2103844356415982,683.0684298259366,51572.61575982293,50,29,0.21890381155376554,0.4878833885908641,1596.4281270391734,0.08131389809847735,0.02416263106615425,0,B - Moderate Low Risk,0.019518988722298937,0.35,114942.82514682048,785.2486977124886
